trade_date,ts_code,up_limit,down_limit
20250403,603063.SH,38.59,31.57
20250403,603065.SH,8.47,6.93
20250403,603066.SH,12.62,10.32
20250403,603067.SH,19.55,15.99
20250403,603068.SH,40.08,32.8
20250403,603069.SH,18.92,15.48
20250403,603070.SH,14.97,12.25
20250403,603071.SH,14.14,11.57
20250403,603072.SH,53.24,43.56
20250403,603073.SH,18.14,14.84
20250403,603075.SH,23.07,18.87
20250403,603076.SH,24.39,19.95
20250403,603077.SH,2.01,1.65
20250403,603078.SH,21.01,17.19
20250403,603079.SH,15.74,12.88
20250403,603080.SH,17.94,14.68
20250403,603081.SH,12.38,10.13
20250403,603082.SH,43.3,35.42
20250403,603083.SH,41.59,34.03
20250403,603085.SH,12.18,9.96
20250403,603086.SH,6.03,4.93
20250403,603087.SH,51.04,41.76
20250403,603088.SH,13.79,11.29
20250403,603089.SH,11.13,9.11
20250403,603090.SH,25.19,20.61
20250403,603091.SH,50.91,41.65
20250403,603093.SH,14.86,12.16
20250403,603095.SH,26.43,21.63
20250403,603096.SH,21.62,17.69
20250403,603097.SH,24.79,20.29
20250403,603098.SH,11.5,9.41
20250403,603099.SH,36.09,29.53
20250403,603100.SH,24.39,19.95
20250403,603101.SH,7.76,6.35
20250403,603102.SH,43.34,35.46
20250403,603103.SH,15.06,12.32
20250403,603105.SH,9.96,8.15
20250403,603106.SH,9.21,7.53
20250403,603107.SH,18.11,14.81
20250403,603108.SH,22.09,18.07
20250403,603109.SH,24.77,20.27
20250403,603110.SH,18.07,14.79
20250403,603111.SH,7.6,6.22
20250403,603112.SH,17.03,13.93
20250403,603113.SH,6.38,5.22
20250403,603115.SH,16.32,13.36
20250403,603116.SH,6.03,4.93
20250403,603117.SH,6.06,4.96
20250403,603118.SH,11.14,9.12
20250403,603119.SH,45.86,37.52
20250403,603121.SH,22.68,18.56
20250403,603122.SH,7.7,6.3
20250403,603123.SH,8.68,7.1
20250403,603124.SH,50.45,41.27
20250403,603125.SH,23.17,18.95
20250403,603126.SH,6.96,5.7
20250403,603127.SH,22.42,18.34
20250403,603128.SH,6.39,5.23
20250403,603129.SH,210.43,172.17
20250403,603130.SH,27.98,22.9
20250403,603131.SH,19.56,16.0
20250403,603132.SH,13.12,10.74
20250403,603135.SH,11.14,9.12
20250403,603136.SH,13.37,10.94
20250403,603137.SH,13.12,10.74
20250403,603138.SH,15.81,12.93
20250403,603139.SH,20.66,16.9
20250403,603150.SH,37.35,30.56
20250403,603151.SH,13.82,11.3
20250403,603153.SH,20.1,16.44
20250403,603155.SH,15.62,12.78
20250403,603156.SH,25.56,20.92
20250403,603158.SH,10.53,8.61
20250403,603159.SH,15.87,12.99
20250403,603160.SH,81.93,67.03
20250403,603161.SH,13.13,10.75
20250403,603162.SH,9.75,7.97
20250403,603163.SH,27.83,22.77
20250403,603165.SH,13.75,11.25
20250403,603166.SH,15.94,13.04
20250403,603167.SH,9.49,7.77
20250403,603168.SH,7.62,6.24
20250403,603169.SH,9.56,7.82
20250403,603170.SH,14.56,11.92
20250403,603171.SH,48.62,39.78
20250403,603172.SH,16.08,13.16
20250403,603173.SH,28.83,23.59
20250403,603176.SH,5.26,4.3
20250403,603177.SH,9.11,7.45
20250403,603178.SH,21.27,17.41
20250403,603179.SH,51.7,42.3
20250403,603180.SH,20.49,16.77
20250403,603181.SH,14.05,11.49
20250403,603182.SH,13.35,10.93
20250403,603183.SH,4.52,3.7
20250403,603185.SH,16.23,13.28
20250403,603186.SH,28.12,23.0
20250403,603187.SH,12.68,10.38
20250403,603188.SH,4.54,3.72
20250403,603189.SH,19.46,15.92
20250403,603190.SH,25.0,20.46
20250403,603191.SH,14.61,11.95
20250403,603192.SH,20.2,16.52
20250403,603193.SH,38.63,31.61
20250403,603194.SH,41.04,33.58
20250403,603195.SH,79.43,64.99
20250403,603196.SH,16.4,13.42
20250403,603197.SH,48.63,39.79
20250403,603198.SH,58.47,47.84
20250403,603199.SH,40.07,32.79
20250403,603200.SH,38.39,31.41
20250403,603201.SH,20.08,16.43
20250403,603203.SH,27.01,22.1
20250403,603205.SH,41.65,34.07
20250403,603206.SH,20.22,16.54
20250403,603207.SH,32.01,26.19
20250403,603208.SH,16.78,13.73
20250403,603209.SH,17.46,14.28
20250403,603211.SH,19.46,15.92
20250403,603212.SH,11.86,9.7
20250403,603213.SH,10.81,8.85
20250403,603214.SH,21.79,17.83
20250403,603215.SH,18.79,15.37
20250403,603216.SH,12.77,10.45
20250403,603217.SH,20.05,16.41
20250403,603218.SH,14.25,11.66
20250403,603219.SH,18.11,14.81
20250403,603220.SH,28.5,23.32
20250403,603221.SH,10.48,8.58
20250403,603222.SH,6.94,5.68
20250403,603223.SH,9.78,8.0
20250403,603225.SH,13.38,10.94
20250403,603226.SH,7.5,6.14
20250403,603227.SH,9.86,8.06
20250403,603228.SH,38.36,31.38
20250403,603229.SH,9.42,7.7
20250403,603230.SH,13.44,11.0
20250403,603231.SH,17.16,14.04
20250403,603232.SH,15.4,12.6
20250403,603233.SH,18.37,15.03
20250403,603235.SH,29.99,24.53
20250403,603236.SH,91.82,75.12
20250403,603237.SH,20.47,16.75
20250403,603238.SH,18.63,15.25
20250403,603239.SH,15.18,12.42
20250403,603255.SH,34.0,27.82
20250403,603256.SH,9.56,7.82
20250403,603258.SH,24.4,19.96
20250403,603259.SH,72.66,59.45
20250403,603260.SH,59.54,48.72
20250403,603261.SH,20.91,17.11
20250403,603266.SH,20.58,16.84
20250403,603267.SH,61.39,50.23
20250403,603268.SH,38.56,31.55
20250403,603269.SH,12.54,10.26
20250403,603270.SH,28.16,23.04
20250403,603271.SH,42.7,34.94
20250403,603272.SH,17.84,14.6
20250403,603273.SH,19.02,15.56
20250403,603275.SH,44.28,36.23
20250403,603276.SH,15.35,12.56
20250403,603277.SH,28.18,23.06
20250403,603278.SH,10.3,8.42
20250403,603279.SH,19.04,15.58
20250403,603280.SH,26.3,21.52
20250403,603281.SH,27.41,22.43
20250403,603282.SH,17.06,13.96
20250403,603283.SH,67.22,55.0
20250403,603285.SH,25.64,20.98
20250403,603286.SH,36.26,29.66
20250403,603288.SH,44.92,36.76
20250403,603289.SH,9.96,8.15
20250403,603290.SH,97.87,80.07
20250403,603291.SH,14.58,11.93
20250403,603296.SH,85.17,69.69
20250403,603297.SH,97.57,79.83
20250403,603298.SH,23.63,19.33
20250403,603299.SH,12.19,9.97
20250403,603300.SH,11.62,9.5
20250403,603301.SH,24.62,20.14
20250403,603303.SH,14.47,11.84
20250403,603305.SH,15.32,12.54
20250403,603306.SH,40.66,33.26
20250403,603307.SH,41.34,33.82
20250403,603308.SH,21.45,17.55
20250403,603309.SH,13.65,11.17
20250403,603310.SH,20.88,17.08
20250403,603311.SH,11.25,9.21
20250403,603312.SH,44.28,36.23
20250403,603313.SH,6.83,5.59
20250403,603315.SH,14.83,12.13
20250403,603316.SH,6.29,5.15
20250403,603317.SH,15.8,12.92
20250403,603318.SH,7.16,5.86
20250403,603319.SH,37.63,30.79
20250403,603320.SH,19.71,16.13
20250403,603321.SH,8.78,7.18
20250403,603322.SH,52.13,42.65
20250403,603323.SH,5.89,4.82
20250403,603324.SH,29.8,24.38
20250403,603325.SH,102.66,84.0
20250403,603326.SH,8.69,7.11
20250403,603327.SH,13.55,11.09
20250403,603328.SH,11.08,9.06
20250403,603329.SH,15.32,12.54
20250403,603330.SH,8.98,7.34
20250403,603331.SH,10.71,8.77
20250403,603332.SH,10.54,8.62
20250403,603333.SH,5.86,4.8
20250403,603335.SH,4.48,3.66
20250403,603336.SH,5.54,4.54
20250403,603337.SH,36.25,29.66
20250403,603338.SH,65.74,53.78
20250403,603339.SH,13.7,11.21
20250403,603341.SH,48.15,39.39
20250403,603344.SH,28.4,23.24
20250403,603345.SH,88.18,72.14
20250403,603348.SH,25.74,21.06
20250403,603350.SH,39.73,32.51
20250403,603351.SH,28.63,23.43
20250403,603353.SH,20.82,17.04
20250403,603355.SH,28.93,23.67
20250403,603356.SH,14.29,11.69
20250403,603357.SH,10.77,8.81
20250403,603358.SH,40.81,33.39
20250403,603359.SH,5.89,4.82
20250403,603360.SH,32.13,26.29
20250403,603363.SH,3.62,3.28
20250403,603365.SH,17.29,14.15
20250403,603366.SH,11.81,9.67
20250403,603367.SH,15.71,12.85
20250403,603368.SH,19.6,16.04
20250403,603369.SH,57.2,46.8
20250403,603373.SH,33.3,27.24
20250403,603375.SH,38.78,31.73
20250403,603377.SH,3.28,2.96
20250403,603378.SH,7.33,5.99
20250403,603379.SH,45.82,37.49
20250403,603380.SH,27.3,22.34
20250403,603381.SH,23.93,19.58
20250403,603383.SH,44.76,36.62
20250403,603385.SH,7.23,5.91
20250403,603386.SH,12.29,10.05
20250403,603387.SH,9.58,7.84
20250403,603388.SH,4.0,3.62
20250403,603389.SH,5.87,4.81
20250403,603390.SH,11.26,9.22
20250403,603391.SH,48.25,39.47
20250403,603392.SH,71.7,58.66
20250403,603393.SH,31.82,26.04
20250403,603395.SH,50.44,41.27
20250403,603396.SH,29.04,23.76
20250403,603398.SH,13.9,11.38
20250403,603399.SH,10.02,8.2
20250403,603408.SH,15.15,12.39
20250403,603409.SH,42.22,34.54
20250403,603416.SH,67.07,54.87
20250403,603421.SH,7.4,6.06
20250403,603429.SH,9.59,7.85
20250403,603439.SH,14.49,11.85
20250403,603444.SH,246.26,201.48
20250403,603456.SH,15.95,13.05
20250403,603458.SH,7.0,5.72
20250403,603466.SH,10.89,8.91
20250403,603477.SH,22.55,18.45
20250403,603486.SH,64.86,53.06
20250403,603488.SH,8.17,6.69
20250403,603489.SH,30.2,24.71
20250403,603496.SH,31.12,25.46
20250403,603499.SH,27.93,22.85
20250403,603500.SH,8.4,6.88
20250403,603501.SH,147.36,120.56
20250403,603505.SH,27.04,22.12
20250403,603506.SH,11.92,9.76
20250403,603507.SH,29.14,23.84
20250403,603508.SH,25.94,21.22
20250403,603511.SH,15.36,12.56
20250403,603515.SH,18.37,15.03
20250403,603516.SH,50.99,41.72
20250403,603517.SH,17.18,14.06
20250403,603518.SH,10.38,8.5
20250403,603519.SH,13.53,11.07
20250403,603520.SH,9.81,8.03
20250403,603527.SH,10.93,8.95
20250403,603528.SH,9.22,7.54
20250403,603529.SH,51.67,42.27
20250403,603530.SH,30.68,25.1
20250403,603533.SH,20.67,16.91
20250403,603535.SH,9.48,7.76
20250403,603536.SH,9.89,8.09
20250403,603538.SH,16.65,13.63
20250403,603551.SH,12.09,9.89
20250403,603556.SH,37.92,31.02
20250403,603557.SH,2.3,2.08
20250403,603558.SH,11.0,9.0
20250403,603559.SH,7.61,6.89
20250403,603565.SH,11.83,9.68
20250403,603566.SH,13.65,11.17
20250403,603567.SH,12.35,10.11
20250403,603568.SH,23.45,19.19
20250403,603569.SH,7.85,6.43
20250403,603577.SH,9.83,8.05
20250403,603578.SH,15.85,12.97
20250403,603579.SH,26.03,21.29
20250403,603580.SH,19.39,15.87
20250403,603583.SH,44.87,36.71
20250403,603585.SH,16.52,13.52
20250403,603586.SH,16.4,13.42
20250403,603587.SH,13.74,11.24
20250403,603588.SH,6.24,5.1
20250403,603589.SH,39.74,32.52
20250403,603590.SH,29.36,24.02
20250403,603595.SH,22.7,18.58
20250403,603596.SH,67.06,54.86
20250403,603598.SH,20.41,16.7
20250403,603599.SH,13.1,10.72
20250403,603600.SH,13.04,10.67
20250403,603601.SH,3.96,3.24
20250403,603602.SH,17.84,14.6
20250403,603605.SH,91.4,74.78
20250403,603606.SH,55.88,45.72
20250403,603607.SH,20.09,16.43
20250403,603608.SH,4.85,4.39
20250403,603609.SH,8.75,7.16
20250403,603610.SH,13.04,10.67
20250403,603611.SH,20.42,16.7
20250403,603612.SH,19.53,15.98
20250403,603613.SH,29.29,23.97
20250403,603615.SH,27.86,22.8
20250403,603616.SH,3.66,3.0
20250403,603617.SH,8.18,6.7
20250403,603618.SH,7.63,6.25
20250403,603619.SH,20.0,16.36
20250403,603626.SH,8.81,7.21
20250403,603628.SH,14.08,11.52
20250403,603629.SH,30.69,25.11
20250403,603630.SH,18.49,15.13
20250403,603633.SH,9.26,7.58
20250403,603636.SH,14.37,11.75
20250403,603637.SH,10.67,8.73
20250403,603638.SH,24.32,19.9
20250403,603639.SH,13.42,10.98
20250403,603648.SH,10.42,8.52
20250403,603650.SH,35.57,29.11
20250403,603655.SH,26.07,21.33
20250403,603656.SH,20.45,16.73
20250403,603657.SH,19.84,16.24
20250403,603658.SH,46.94,38.4
20250403,603659.SH,20.32,16.62
20250403,603660.SH,7.79,6.37
20250403,603661.SH,33.04,27.04
20250403,603662.SH,71.08,58.16
20250403,603663.SH,25.81,21.11
20250403,603665.SH,19.86,16.25
20250403,603666.SH,38.25,31.29
20250403,603667.SH,42.74,34.97
20250403,603668.SH,13.75,11.25
20250403,603669.SH,4.91,4.01
20250403,603676.SH,11.26,9.22
20250403,603677.SH,24.75,20.25
20250403,603678.SH,44.41,36.33
20250403,603679.SH,14.1,11.54
20250403,603680.SH,9.24,7.56
20250403,603681.SH,15.61,12.77
20250403,603682.SH,5.78,4.73
20250403,603683.SH,12.64,10.34
20250403,603685.SH,13.48,11.03
20250403,603686.SH,15.88,13.0
20250403,603687.SH,7.72,6.32
20250403,603688.SH,33.36,27.3
20250403,603689.SH,9.53,7.79
20250403,603690.SH,34.63,28.33
20250403,603693.SH,14.85,12.15
20250403,603696.SH,9.43,7.71
20250403,603697.SH,11.11,9.09
20250403,603698.SH,19.03,15.57
20250403,603699.SH,31.63,25.88
20250403,603700.SH,12.89,10.55
20250403,603701.SH,17.39,14.23
20250403,603703.SH,12.45,10.19
20250403,603706.SH,20.94,17.14
20250403,603707.SH,15.76,12.9
20250403,603708.SH,10.99,8.99
20250403,603709.SH,11.47,9.39
20250403,603711.SH,15.18,12.42
20250403,603712.SH,21.14,17.3
20250403,603713.SH,55.64,45.52
20250403,603716.SH,12.5,10.22
20250403,603717.SH,8.2,6.71
20250403,603718.SH,7.76,6.35
20250403,603719.SH,13.39,10.95
20250403,603721.SH,27.72,22.68
20250403,603722.SH,46.83,38.31
20250403,603725.SH,7.59,6.21
20250403,603726.SH,17.88,14.63
20250403,603727.SH,15.75,12.89
20250403,603728.SH,74.81,61.21
20250403,603729.SH,16.78,13.73
20250403,603730.SH,9.39,7.69
20250403,603733.SH,24.5,20.04
20250403,603737.SH,55.26,45.22
20250403,603738.SH,17.41,14.25
20250403,603739.SH,15.16,12.4
20250403,603755.SH,30.0,24.54
20250403,603757.SH,25.52,20.88
20250403,603758.SH,13.75,11.25
20250403,603759.SH,9.27,7.59
20250403,603766.SH,12.67,10.37
20250403,603767.SH,16.54,13.54
20250403,603768.SH,14.0,11.46
20250403,603773.SH,28.35,23.19
20250403,603776.SH,18.88,15.44
20250403,603777.SH,14.82,12.12
20250403,603778.SH,3.29,2.69
20250403,603779.SH,8.42,6.89
20250403,603786.SH,67.45,55.19
20250403,603787.SH,11.9,9.74
20250403,603788.SH,18.01,14.73
20250403,603789.SH,6.94,5.68
20250403,603790.SH,17.63,14.43
20250403,603797.SH,4.48,3.66
20250403,603798.SH,9.89,8.09
20250403,603799.SH,37.35,30.56
20250403,603800.SH,36.42,29.8
20250403,603801.SH,12.78,10.46
20250403,603803.SH,11.08,9.06
20250403,603806.SH,15.11,12.37
20250403,603808.SH,7.7,6.3
20250403,603809.SH,18.26,14.94
20250403,603810.SH,14.19,11.61
20250403,603811.SH,9.83,8.05
20250403,603813.SH,15.46,12.65
20250403,603815.SH,8.49,6.95
20250403,603816.SH,27.93,22.85
20250403,603817.SH,6.13,5.01
20250403,603818.SH,3.17,2.59
20250403,603819.SH,17.25,14.11
20250403,603822.SH,66.04,54.04
20250403,603823.SH,11.61,9.5
20250403,603825.SH,13.77,11.27
20250403,603826.SH,22.4,18.32
20250403,603828.SH,5.04,4.56
20250403,603829.SH,16.39,13.41
20250403,603833.SH,68.44,56.0
20250403,603836.SH,13.9,11.38
20250403,603838.SH,5.52,4.52
20250403,603839.SH,6.08,4.98
20250403,603843.SH,3.99,3.27
20250403,603848.SH,15.46,12.65
20250403,603855.SH,23.11,18.91
20250403,603856.SH,12.51,10.23
20250403,603858.SH,16.79,13.73
20250403,603859.SH,36.06,29.5
20250403,603860.SH,32.82,26.86
20250403,603861.SH,10.51,8.6
20250403,603863.SH,14.63,11.97
20250403,603866.SH,6.34,5.18
20250403,603867.SH,28.33,23.18
20250403,603868.SH,40.95,33.51
20250403,603869.SH,6.09,5.51
20250403,603871.SH,16.78,13.73
20250403,603876.SH,9.85,8.06
20250403,603877.SH,18.18,14.88
20250403,603878.SH,6.16,5.04
20250403,603879.SH,4.37,3.95
20250403,603880.SH,5.89,4.82
20250403,603881.SH,36.42,29.8
20250403,603882.SH,35.32,28.9
20250403,603883.SH,20.94,17.14
20250403,603885.SH,14.56,11.92
20250403,603886.SH,15.65,12.81
20250403,603887.SH,21.55,17.63
20250403,603888.SH,25.32,20.72
20250403,603889.SH,7.3,5.98
20250403,603890.SH,13.32,10.9
20250403,603893.SH,184.69,151.11
20250403,603895.SH,28.88,23.63
20250403,603896.SH,22.44,18.36
20250403,603897.SH,27.37,22.39
20250403,603898.SH,11.13,9.11
20250403,603899.SH,34.8,28.48
20250403,603900.SH,7.28,5.96
20250403,603901.SH,10.96,8.96
20250403,603903.SH,7.54,6.17
20250403,603906.SH,11.86,9.7
20250403,603908.SH,29.85,24.43
20250403,603909.SH,9.78,8.0
20250403,603912.SH,10.09,8.25
20250403,603915.SH,18.69,15.29
20250403,603916.SH,8.57,7.01
20250403,603917.SH,13.88,11.36
20250403,603918.SH,17.34,14.18
20250403,603919.SH,21.11,17.27
20250403,603920.SH,33.99,27.81
20250403,603922.SH,27.39,22.41
20250403,603926.SH,11.55,9.45
20250403,603927.SH,23.5,19.22
20250403,603928.SH,12.49,10.22
20250403,603929.SH,38.06,31.14
20250403,603931.SH,31.22,25.54
20250403,603933.SH,17.71,14.49
20250403,603936.SH,8.8,7.2
20250403,603937.SH,9.96,8.15
20250403,603938.SH,16.36,13.38
20250403,603939.SH,28.48,23.3
20250403,603948.SH,20.59,16.85
20250403,603949.SH,25.74,21.06
20250403,603950.SH,29.01,23.73
20250403,603955.SH,21.43,17.53
20250403,603956.SH,7.5,6.14
20250403,603958.SH,21.4,17.51
20250403,603959.SH,3.9,3.52
20250403,603960.SH,21.85,17.87
20250403,603966.SH,10.19,8.33
20250403,603967.SH,12.21,9.99
20250403,603968.SH,12.02,9.84
20250403,603969.SH,6.83,5.59
20250403,603970.SH,14.85,12.15
20250403,603976.SH,19.53,15.98
20250403,603977.SH,14.89,12.19
20250403,603978.SH,14.71,12.03
20250403,603979.SH,45.14,36.94
20250403,603980.SH,5.09,4.17
20250403,603982.SH,9.19,7.52
20250403,603983.SH,40.92,33.48
20250403,603985.SH,18.74,15.34
20250403,603986.SH,129.35,105.83
20250403,603987.SH,8.45,6.91
20250403,603988.SH,21.92,17.94
20250403,603989.SH,17.27,14.13
20250403,603990.SH,14.65,11.99
20250403,603991.SH,58.06,47.5
20250403,603992.SH,25.1,20.54
20250403,603993.SH,8.28,6.78
20250403,603995.SH,22.44,18.36
20250403,603997.SH,12.27,10.04
20250403,603998.SH,11.12,9.1
20250403,603999.SH,7.55,6.17
20250403,605001.SH,7.41,6.07
20250403,605003.SH,21.08,17.24
20250403,605005.SH,18.47,15.11
20250403,605006.SH,6.8,5.56
20250403,605007.SH,13.87,11.35
20250403,605008.SH,17.27,14.13
20250403,605009.SH,51.48,42.12
20250403,605011.SH,28.5,23.32
20250403,605016.SH,23.35,19.11
20250403,605018.SH,12.52,10.24
20250403,605020.SH,25.93,21.21
20250403,605028.SH,19.2,15.71
20250403,605033.SH,19.69,16.11
20250403,605050.SH,11.48,9.4
20250403,605055.SH,6.05,4.95
20250403,605056.SH,15.77,12.91
20250403,605058.SH,27.17,22.23
20250403,605060.SH,22.24,18.2
20250403,605066.SH,8.44,6.9
20250403,605068.SH,17.37,14.21
20250403,605069.SH,10.2,8.34
20250403,605077.SH,17.0,13.91
20250403,605080.SH,33.67,27.55
20250403,605081.SH,10.73,8.78
20250403,605086.SH,30.22,24.72
20250403,605088.SH,41.71,34.13
20250403,605089.SH,26.29,21.51
20250403,605090.SH,28.06,22.96
20250403,605098.SH,43.59,35.67
20250403,605099.SH,23.16,18.95
20250403,605100.SH,24.75,20.25
20250403,605108.SH,22.26,18.22
20250403,605111.SH,38.04,31.12
20250403,605116.SH,23.97,19.61
20250403,605117.SH,104.28,85.32
20250403,605118.SH,22.52,18.42
20250403,605122.SH,11.72,9.59
20250403,605123.SH,62.65,51.26
20250403,605128.SH,45.98,37.62
20250403,605133.SH,35.93,29.39
20250403,605136.SH,7.87,6.44
20250403,605138.SH,6.66,5.45
20250403,605151.SH,19.42,15.89
20250403,605155.SH,13.43,10.99
20250403,605158.SH,9.61,7.87
20250403,605162.SH,8.54,6.98
20250403,605166.SH,14.42,11.8
20250403,605167.SH,11.02,9.02
20250403,605168.SH,31.88,26.08
20250403,605169.SH,11.18,9.14
20250403,605177.SH,20.56,16.82
20250403,605178.SH,18.59,15.21
20250403,605179.SH,21.58,17.66
20250403,605180.SH,15.21,12.45
20250403,605183.SH,20.06,16.42
20250403,605186.SH,22.73,18.59
20250403,605188.SH,8.46,6.92
20250403,605189.SH,14.65,11.99
20250403,605196.SH,15.41,12.61
20250403,605198.SH,41.55,33.99
20250403,605199.SH,16.52,13.52
20250403,605208.SH,12.71,10.4
20250403,605218.SH,23.89,19.55
20250403,605222.SH,17.09,13.99
20250403,605228.SH,12.54,10.26
20250403,605255.SH,18.49,15.13
20250403,605258.SH,34.07,27.87
20250403,605259.SH,18.56,15.18
20250403,605266.SH,23.51,19.23
20250403,605268.SH,9.43,7.71
20250403,605277.SH,19.1,15.62
20250403,605286.SH,45.49,37.22
20250403,605287.SH,14.39,11.77
20250403,605288.SH,44.24,36.2
20250403,605289.SH,26.22,21.46
20250403,605296.SH,32.47,26.57
20250403,605298.SH,16.14,13.2
20250403,605299.SH,9.43,7.71
20250403,605300.SH,15.38,12.58
20250403,605303.SH,10.22,8.36
20250403,605305.SH,32.13,26.29
20250403,605318.SH,31.81,26.03
20250403,605319.SH,33.85,27.69
20250403,605333.SH,35.01,28.65
20250403,605336.SH,21.97,17.97
20250403,605337.SH,12.99,10.63
20250403,605338.SH,20.1,16.44
20250403,605339.SH,18.33,14.99
20250403,605358.SH,26.1,21.36
20250403,605365.SH,17.04,13.94
20250403,605366.SH,6.48,5.3
20250403,605368.SH,11.91,9.75
20250403,605369.SH,31.33,25.63
20250403,605376.SH,40.32,32.99
20250403,605377.SH,13.74,11.24
20250403,605378.SH,26.47,21.65
20250403,605388.SH,6.93,5.67
20250403,605389.SH,34.65,28.35
20250403,605398.SH,35.22,28.82
20250403,605399.SH,13.98,11.44
20250403,605488.SH,48.46,39.65
20250403,605499.SH,280.94,229.86
20250403,605500.SH,7.88,6.44
20250403,605507.SH,23.21,18.99
20250403,605555.SH,26.63,21.79
20250403,605566.SH,19.69,16.11
20250403,605567.SH,9.44,7.72
20250403,605577.SH,15.17,12.41
20250403,605580.SH,12.67,10.37
20250403,605588.SH,58.31,47.71
20250403,605589.SH,31.46,25.74
20250403,605598.SH,22.24,18.2
20250403,605599.SH,13.32,10.9
20250403,688001.SH,35.42,23.62
20250403,688002.SH,74.44,49.62
20250403,688003.SH,61.85,41.23
20250403,688004.SH,19.63,13.09
20250403,688005.SH,28.07,18.71
20250403,688006.SH,21.9,14.6
20250403,688007.SH,20.14,13.42
20250403,688008.SH,92.23,61.49
20250403,688009.SH,6.64,4.42
20250403,688010.SH,47.86,31.9
20250403,688011.SH,19.87,13.25
20250403,688012.SH,221.52,147.68
20250403,688013.SH,23.94,15.96
20250403,688015.SH,25.66,17.1
20250403,688016.SH,118.07,78.71
20250403,688017.SH,176.28,117.52
20250403,688018.SH,263.04,175.36
20250403,688019.SH,198.04,132.02
20250403,688020.SH,41.88,27.92
20250403,688021.SH,14.15,9.43
20250403,688022.SH,17.47,11.65
20250403,688023.SH,63.32,42.22
20250403,688025.SH,68.23,45.49
20250403,688026.SH,18.5,12.34
20250403,688027.SH,315.36,210.24
20250403,688028.SH,30.8,20.54
20250403,688029.SH,84.24,56.16
20250403,688030.SH,20.56,13.7
20250403,688031.SH,63.3,42.2
20250403,688032.SH,137.04,91.36
20250403,688033.SH,6.67,4.45
20250403,688035.SH,46.87,31.25
20250403,688036.SH,105.28,70.18
20250403,688037.SH,113.22,75.48
20250403,688038.SH,17.86,11.9
20250403,688039.SH,40.38,26.92
20250403,688041.SH,170.2,113.46
20250403,688045.SH,41.57,27.71
20250403,688046.SH,17.87,11.91
20250403,688047.SH,151.2,100.8
20250403,688048.SH,64.79,43.19
20250403,688049.SH,56.99,37.99
20250403,688050.SH,121.93,81.29
20250403,688051.SH,28.62,19.08
20250403,688052.SH,179.23,119.49
20250403,688053.SH,32.87,21.91
20250403,688055.SH,4.26,2.84
20250403,688056.SH,39.47,26.31
20250403,688057.SH,13.86,9.24
20250403,688058.SH,35.98,23.98
20250403,688059.SH,74.57,49.71
20250403,688060.SH,41.34,27.56
20250403,688061.SH,35.47,23.65
20250403,688062.SH,27.12,18.08
20250403,688063.SH,50.41,33.61
20250403,688065.SH,60.71,40.47
20250403,688066.SH,22.5,15.0
20250403,688067.SH,22.56,15.04
20250403,688068.SH,133.32,88.88
20250403,688069.SH,17.86,11.9
20250403,688070.SH,51.42,34.28
20250403,688071.SH,43.15,28.77
20250403,688072.SH,194.72,129.82
20250403,688073.SH,59.68,39.78
20250403,688075.SH,49.51,33.01
20250403,688076.SH,71.54,47.7
20250403,688077.SH,28.82,19.22
20250403,688078.SH,39.74,26.5
20250403,688079.SH,11.38,7.58
20250403,688080.SH,57.08,38.06
20250403,688081.SH,24.64,16.42
20250403,688082.SH,124.56,83.04
20250403,688083.SH,107.76,71.84
20250403,688084.SH,77.42,51.62
20250403,688085.SH,23.44,15.62
20250403,688087.SH,33.17,22.11
20250403,688088.SH,56.56,37.7
20250403,688089.SH,30.12,20.08
20250403,688090.SH,47.33,31.55
20250403,688091.SH,51.16,34.1
20250403,688092.SH,26.78,17.86
20250403,688093.SH,29.47,19.65
20250403,688095.SH,75.84,50.56
20250403,688096.SH,22.54,15.02
20250403,688097.SH,36.18,24.12
20250403,688098.SH,6.97,4.65
20250403,688099.SH,97.52,65.02
20250403,688100.SH,46.9,31.26
20250403,688101.SH,16.66,11.1
20250403,688102.SH,12.42,8.28
20250403,688103.SH,58.93,39.29
20250403,688105.SH,29.98,19.98
20250403,688106.SH,22.34,14.9
20250403,688107.SH,35.66,23.78
20250403,688108.SH,13.16,8.78
20250403,688109.SH,32.78,21.86
20250403,688110.SH,35.87,23.91
20250403,688111.SH,357.43,238.29
20250403,688112.SH,35.02,23.34
20250403,688113.SH,36.71,24.47
20250403,688114.SH,96.08,64.06
20250403,688115.SH,45.28,30.18
20250403,688116.SH,52.3,34.86
20250403,688117.SH,36.68,24.46
20250403,688118.SH,31.03,20.69
20250403,688119.SH,4.45,2.97
20250403,688120.SH,200.83,133.89
20250403,688121.SH,13.93,9.29
20250403,688122.SH,58.24,38.82
20250403,688123.SH,95.74,63.82
20250403,688125.SH,44.84,29.9
20250403,688126.SH,22.14,14.76
20250403,688127.SH,34.96,23.3
20250403,688128.SH,27.06,18.04
20250403,688129.SH,23.81,15.87
20250403,688130.SH,32.48,21.66
20250403,688131.SH,52.57,35.05
20250403,688132.SH,25.03,16.69
20250403,688133.SH,28.21,18.81
20250403,688135.SH,21.49,14.33
20250403,688136.SH,34.8,23.2
20250403,688137.SH,41.78,27.86
20250403,688138.SH,31.82,21.22
20250403,688139.SH,42.18,28.12
20250403,688141.SH,34.81,23.21
